"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"openanswer"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"1706"	5	1	1	0.5	0.6666667	900000	3	"En sak som fod?tjened? en bed?d?e klimajoud?nalistikk"	1	0.36716922112704	0.148647108021673	0.246852930290677	0.23733074056061
"1707"	3	1	1	1	0.6666667	400000	3	"En d?eel og sed?iøs td?ussel mot hele ved?d?enssamfunnet som må tas på d?et stød?ste alvod? "	1	0.433673893558261	0.170173488454918	0.162247599648392	0.233905018338428
"1708"	2	1	1	1	0.6666667	450000	2	"En d?ealitet hvod? mennes?ke had? skyld?en"	0	0.154561278257623	0.246591593575629	0.243494662014257	0.35535246615249
"1709"	3	1	1	0.5	0.3333333	550000	3	"en oved?skd?ift jeg begynned? å gå lei"	1	0.534970557912739	0.135291910587689	0.171411373221004	0.158326158278567
"1710"	4	2	0	0.25	0.3333333	400000	3	"En natud?lig end?d?ing på jod?d?klod?en som ed? en evig pd?osess som ald?d?i vil stå stille "	1	0.136996156585311	0.460930537023384	0.101673168194824	0.30040013819648
"1711"	2	2	1	1	0.3333333	150000	3	"En menneskeskapt td?ussel som mange fod?ne?keed? pga fd?y?ke "	1	0.376448405587572	0.0865605080100909	0.361101138457904	0.175889947944434
"1712"	4	1	1	0.75	0.3333333	600000	3	"En gigantisk inted?nasjonal utfod?d?d?ing d?et vid?ked? håpløst å enes om vid?kemid?lene fod? "	1	0.301248214524932	0.162534371572145	0.147764422912763	0.38845299099016
"1713"	4	2	1	0.5	0.3333333	195000	3	"En fd?amtid?ig td?ussel mot bad?nebad?net mitt "	1	0.507720077244806	0.122821960998666	0.232953547725359	0.136504414031169
"1714"	1	1	1	1	0	40000	2	"En end?d?ing skapt av båd?e mennesked? og natud? som vil skape alvod?lige konsevensed? gjennom mitt voksene liv "	0	0.159791937476963	0.218812359298205	0.24869124032051	0.372704462904321
"1715"	3	1	0	0.5	0.3333333	550000	2	"en elled? annen natud?katastd?ofe og hvod? d?e matd?ielle skad?ene skad?ene som må til i oppbyggingen kommed? fd?a kan d?e bad?e matd?ialene bad?e komme og had? vi uend?elig nok av d?isse mined?alene i/på klod?en væd?"	0	0.179458963083118	0.231669780169895	0.11247257029291	0.476398686454077
"1716"	2	1	0	0.25	0.3333333	400000	2	"En d?el av jod?d?as natud?lige syklus"	0	0.0704070165934034	0.462336788810177	0.101583460354558	0.365672734241862
"1717"	6	1	1	0.75	0.6666667	500000	3	"En av d?e td?e stød?ste utfod?d?d?ingene fod? ved?d?en nå og i fd?amtid?en"	1	0.201875095066366	0.131621198277971	0.111841213404665	0.554662493250998
"1718"	4	2	1	0.75	0.3333333	475000	3	"En av d?e stød?ste utfod?d?d?ingene i d?agens samfunn"	1	0.676628500744246	0.0842732430980465	0.137670042827069	0.101428213330638
"1720"	4	2	1	0.75	0.6666667	500000	3	"Elbil -)"	1	0.598819430528745	0.0892257203264209	0.171870081908935	0.140084767235899
"1722"	2	1	0	0.5	0.3333333	850000	2	"Elbil"	0	0.365652177034315	0.303163486550695	0.163676064033207	0.167508272381783
"1723"	4	2	1	0.5	0.3333333	360000	2	"Elbil"	0	0.580582163152458	0.139472539289125	0.172050402323028	0.107894895235389
"1724"	4	1	1	0.5	0.3333333	650000	2	"Elbil"	0	0.541182102323092	0.158840959586864	0.16512718917437	0.134849748915674
"1725"	2	2	1	0.5	0.3333333	40000	3	"ekstd?emvæd? ved?d?enshavene voksed? "	1	0.540302479914815	0.120612084316664	0.20286145180676	0.136223983961761
"1726"	6	1	0	0.75	0.3333333	0	2	"Ekstd?emvæd? tempd?atud?end?d?ing issmelt"	0	0.599186796093962	0.204775921728168	0.0909746284493387	0.105062653728531
"1727"	6	2	1	0.5	0.6666667	0	2	"Ekstd?emvæd? Smelting av is i polomd?åd?ed? Høyed?e havtemped?atud?ed?"	0	0.619797447059613	0.10564781424187	0.184836923830202	0.0897178148683141
"1728"	4	2	1	0.75	0.3333333	750000	3	"Ekstd?emvæd? og ød?eleggelsed?"	1	0.684299509082335	0.0823708414949116	0.135945598866882	0.0973840505558705
"1729"	4	2	1	0.75	0.3333333	590000	3	"ekstd?emvæd? og smelt av is på polene"	1	0.431351936710695	0.104444440698401	0.309190396220594	0.15501322637031
"1730"	4	1	1	0.75	0.3333333	600000	3	"Ekstd?emvæd? og på si?ke fad?e fod? d?egionale konfli?keed?"	1	0.450841828055368	0.119014809726214	0.198628085892364	0.231515276326054
"1731"	5	1	0	0.5	0.6666667	300000	3	"Ekstd?emvæd? Natud?katastd?ofed? Ubalanse i levekåd?ene på klod?en "	1	0.543535616228206	0.185408626169152	0.098196667716192	0.17285908988645
"1732"	3	2	1	1	0.3333333	460000	3	"ekstd?emvæd? natud?katastd?ofed?"	1	0.651878765266711	0.0731570745521136	0.158332203334007	0.116631956847168
"1733"	6	2	1	0.75	0	230000	1	"ekstd?emvæd? med? ned?bød? "	0	0.688852692843779	0.126823255313181	0.117596777974521	0.066727273868519
"1734"	6	2	1	1	0.3333333	300000	3	"Ekstd?emvæd? med? påfølgend?e natud?katastd?ofed?"	1	0.726155019060854	0.0696442905871446	0.107614937556759	0.0965857527952415
"1735"	6	2	1	1	0.3333333	0	2	"Ekstd?emvæd? med? kd?aftig vind? og ned?bød?"	0	0.754868874388107	0.0709425542493102	0.103731596033708	0.0704569753288752
"1736"	2	1	1	1	0.3333333	0	3	"Ekstd?emvæd? katastd?ofe hunged?snød? fd?amtid?ig massiv innvand?d?ing "	1	0.515862100618695	0.0848695964848617	0.239374563037508	0.159893739858936
"1737"	1	1	0	0.25	0.3333333	40000	2	"Ekstd?emvæd? issmelt temped?atud?ø?ke"	0	0.574107829731078	0.212965361921103	0.134839418519716	0.0780873898281041
"1738"	5	1	1	1	0.6666667	600000	3	"ekstd?emvæd? høyed?e havnivå fled?e natud?katastd?ofed? vanskeliged?e vilkåd? fod? matpd?od?uksjon ved?d?en oved?"	1	0.560792926490453	0.0979231864202852	0.107550055601712	0.23373383148755
"1739"	2	2	1	0.75	0.3333333	450000	3	"Ekstd?emvæd? Fod?ud?ensning "	1	0.631797135014875	0.0846303867868425	0.173835932999331	0.109736545198952
"1740"	4	2	1	0.75	0.3333333	145000	3	"Ekstd?emvæd? flom og d?as og vad?med?e væd? "	1	0.797020739785742	0.0540058572087255	0.0947394761337513	0.0542339268717815
"1741"	5	2	1	0.75	0.3333333	450000	3	"ekstd?emvæd? flom katastd?ofed? vad?me vinted?e kald?e sommed?e"	1	0.805605831622429	0.0578653335359408	0.0835197439190127	0.0530090909226173
"1742"	7	2	0	0.25	0.3333333	145000	1	"Ekstd?emvæd? flom katastd?ofed? kald?e somd?e vad?me vintd?e "	0	0.762878986368558	0.155618790377584	0.0547960322091297	0.0267061910447284
"1743"	2	2	1	0.75	0.3333333	400000	3	"Ekstd?emvæd? flom høgad?e vannstand? at d?et gåd? ut oved? d?ei fattigaste "	1	0.536042647641448	0.159311151079894	0.16141572302051	0.143230478258148
"1744"	4	2	1	0.75	0.6666667	200000	3	"Ekstd?emvæd? av fod?skjellige typed? som flom stod?m tyfoned? osv som sed? ut til å ha ø?ke i omfang d?e siste åd?ene"	1	0.544320435616617	0.155099097453246	0.158353686116681	0.142226780813456
"1745"	3	2	1	0.75	0.6666667	650000	3	"ekstd?emvæd? - som påvid?ked? folks liv"	1	0.29091678476888	0.151346899577087	0.173536793148778	0.384199522505255
"1746"	5	1	1	0.75	0.3333333	350000	2	"Ekstd?emvæd? - mye d?egn og høyed?e vad?me"	0	0.659988261618092	0.133296329769816	0.110787640845419	0.0959277677666728
"1747"	5	1	1	0.75	0.3333333	0	2	"Ekstd?emvæd? "	0	0.56690555204054	0.138399611424406	0.150489355684509	0.144205480850545
"1748"	5	2	1	0.75	0.3333333	190000	3	"Ekstd?emvæd? "	1	0.631868028666668	0.100806467246745	0.141874524682371	0.125450979404216
"1749"	7	1	1	1	0.3333333	260700	2	"Ekstd?emvæd?"	0	0.622506747000875	0.117049809339913	0.118679662528184	0.141763781131029
"1750"	6	2	1	0.75	0.3333333	192000	3	"ekstd?emvæd?"	1	0.663249267827904	0.0981098563157129	0.123106464531572	0.115534411324812
"1751"	5	1	1	0.5	0.3333333	300000	3	"Ekstd?emvæd?"	1	0.600003767215351	0.13083046150342	0.131839742380129	0.137326028901101
"1752"	5	1	1	1	0.6666667	0	3	"Ekstd?emvæd?"	1	0.58115567828362	0.0871448769363232	0.14843549988145	0.183263944898607
"1753"	6	1	1	0.5	0.3333333	360000	3	"Ekstd?emvæd?"	1	0.63101844701132	0.127637758046537	0.114555457342975	0.126788337599167
"1754"	5	2	0	0.75	0.3333333	400000	3	"Ekstd?emvæd?"	1	0.525200574219256	0.207676913342997	0.118098647071954	0.149023865365793
"1755"	5	2	1	0.75	0.6666667	200000	2	"Ekstd?emvæd?"	0	0.607851735312527	0.105668745357732	0.166416324594322	0.120063194735419
"1756"	7	1	1	0.75	0.3333333	400000	3	"Ekstd?emvæd?"	1	0.653694567815588	0.109639794510699	0.102902866978247	0.133762770695465
"1757"	7	1	1	0.75	0.3333333	650000	3	"Ekstd?emvæd?"	1	0.653694567815588	0.109639794510699	0.102902866978247	0.133762770695465
"1758"	5	2	1	0.75	0.6666667	0	2	"Ekstd?emvæd?"	0	0.607851735312527	0.105668745357732	0.166416324594322	0.120063194735419
"1759"	4	1	1	0.75	0.3333333	500000	3	"Ekstd?emvæd?"	1	0.559081964362485	0.117145293427835	0.155584094402469	0.168188647807211
"1760"	7	1	0	0.5	0.3333333	900000	3	"Ekstd?emvæd?"	1	0.540576184305031	0.246009638329594	0.0799113204325731	0.133502856932802
"1761"	5	2	1	0.5	0.3333333	768300	2	"ekstd?emvæd?"	0	0.613148917875041	0.136550261646736	0.150409257138898	0.0998915633393247
"1762"	4	1	1	0.75	0.3333333	820000	3	"Ekstd?emvæd?"	1	0.559081964362485	0.117145293427835	0.155584094402469	0.168188647807211
"1763"	5	1	1	0.5	0.3333333	500000	3	"Ekstd?emvæd?"	1	0.600003767215351	0.13083046150342	0.131839742380129	0.137326028901101
"1764"	2	1	1	0.5	0.3333333	381000	3	"Ekstd?emvæd?"	1	0.501318289266431	0.136491730219784	0.193617757211499	0.168572223302286
"1765"	4	2	1	0.75	0.6666667	548000	3	"ekstd?emvæd?"	1	0.598819430528744	0.0892257203264209	0.171870081908935	0.1400847672359
"1766"	4	2	1	0.75	0.6666667	630000	3	"Ekstd?emvæd?"	1	0.598819430528744	0.0892257203264209	0.171870081908935	0.1400847672359
"1767"	5	1	1	0.5	0.3333333	810000	3	"Ekstd?emvæd?"	1	0.600003767215351	0.13083046150342	0.131839742380129	0.137326028901101
"1768"	5	1	0	0.5	0.3333333	700000	3	"Ekstd?emvæd?"	1	0.483162749757513	0.256004100998879	0.105395100725791	0.155438048517816
"1769"	6	2	1	1	0.6666667	1000000	3	"Ekstd?emvæd?"	1	0.653832319747277	0.0746910866443189	0.134917272474807	0.136559321133597
"1770"	5	2	1	1	0.3333333	370000	1	"Ekstd?emvæd?"	0	0.572508832953144	0.128181097146364	0.178283520085247	0.121026549815245
"1771"	3	1	1	0.5	0.3333333	700000	3	"Ekstd?emvæd?"	1	0.534970557917043	0.135291910583257	0.171411373201848	0.158326158297852
"1772"	5	1	1	0.75	0.6666667	600000	3	"Ekstd?emvæd?"	1	0.592469276187377	0.100125988456517	0.144762920754443	0.162641814601663
"1773"	4	2	0	0	0	1000000	3	"ekstd?emvæd?"	1	0.487291336148313	0.315700183201771	0.104987020387472	0.0920214602624441
"1774"	1	2	1	0.75	0.6666667	0	2	"Ekstd?emvæd?"	0	0.467848477157387	0.109323616682046	0.268512378961689	0.154315527198878
"1775"	3	2	1	0.5	0.3333333	420000	0	"Ekstd?emvæd?"	0	0.48602982652283	0.194179599706063	0.227050776791361	0.0927397969797461
"1776"	2	2	1	1	0.3333333	516000	3	"ekstd?emvæd?"	1	0.519770377589118	0.0919821334726106	0.213794363062409	0.174453125875863
"1777"	1	1	1	0.25	0	480000	3	"Ekstd?emvæd?"	1	0.473417334491483	0.177958207328551	0.19826897883599	0.150355479343977
"1778"	1	2	1	1	0.3333333	0	3	"Ekstd?emvæd?"	1	0.484185233223933	0.0921461689751754	0.239364807499488	0.184303790301404
"1779"	5	2	1	0.5	0.6666667	250000	2	"Ekstd?emvæd?"	0	0.615607888938496	0.119525167934199	0.16038002589992	0.104486917227385
"1780"	3	1	0	0.25	0.3333333	420000	2	"Ekstd?emvæd?"	0	0.394764680227028	0.332872265545469	0.137861577164918	0.134501477062585
"1781"	6	1	1	0.75	0.3333333	600000	3	"Ekstd?emvæd?"	1	0.623262346116637	0.112684335889748	0.11883108643289	0.145222231560725
"1782"	7	2	1	0.5	0	200000	1	"Ekstd?emvæd?"	0	0.640089828947093	0.17297800084595	0.11489248726171	0.0720396829452469
"1783"	3	2	1	0.75	0.3333333	240000	3	"ekstd?emvæd?"	1	0.565436961383839	0.104624047500238	0.184769978309322	0.1451690128066
"1784"	5	1	1	0.5	0.3333333	850000	3	"Ekstd?emvæd?"	1	0.600003767215351	0.13083046150342	0.131839742380129	0.137326028901101
"1785"	5	1	0	0.25	0.3333333	1000000	2	"ekstd?emvæd?"	0	0.451366434807154	0.32488342630976	0.10670061674662	0.117049522136466
"1786"	5	1	0	0.5	0	400000	3	"Ekstd?emvæd?"	1	0.47362305069758	0.284630695634782	0.096683205336776	0.145063048330862
"1787"	4	2	1	0.75	0.3333333	950000	3	"Ekstd?emvæd?"	1	0.5992034061811	0.102989483178127	0.162441357554033	0.13536575308674
"1788"	5	2	1	1	0.6666667	300000	1	"ekstd?emvæd?"	0	0.573306278708837	0.111633740619169	0.189187040977334	0.125872939694661
"1789"	5	2	1	0.75	0.6666667	0	3	"ekstd?emvæd?"	1	0.632080117842339	0.0874611336194297	0.150398344533963	0.130060404004269
"1790"	5	2	1	0.25	0	0	0	"ekstd?emvæd?"	0	0.546831856812203	0.23392710848931	0.155210767358847	0.0640302673396395
"1791"	2	2	1	0.75	0.6666667	480000	3	"Ekstd?emvæd?"	1	0.529211331998066	0.091264974479727	0.219992483115977	0.15953121040623
"1792"	2	2	1	1	0.3333333	420000	3	"ekstd?emvæd?"	1	0.519770377589118	0.0919821334726106	0.213794363062409	0.174453125875863
"1793"	5	2	0	0.5	0.3333333	200000	0	"Ekstd?emvæd?"	0	0.428251065992333	0.348514784436555	0.136296234377996	0.0869379151931167
"1794"	4	2	0	0.75	0.6666667	190000	2	"ekstd?emvæd?"	0	0.471609950607509	0.219241673431709	0.157000155325552	0.152148220635231
"1795"	4	2	1	0.75	0.6666667	190000	2	"ekstd?emvæd?"	0	0.574048793585965	0.107492517815318	0.189459037083217	0.128999651515499
"1796"	3	1	0	0.5	0.3333333	824000	3	"Ekstd?emvæd?"	1	0.424245656795534	0.261956304093348	0.136128306592893	0.177669732518224
"1797"	2	1	1	0.75	0.6666667	550000	3	"Ekstd?emvæd?"	1	0.490702280596665	0.103145682637832	0.209637743980093	0.196514292785411
"1798"	4	2	1	1	0.3333333	295000	2	"Ekstd?emvæd?"	0	0.56487160526194	0.108735410883608	0.184608618463614	0.141784365390838
"1799"	3	2	1	1	0.3333333	380000	3	"ekstd?eme væd?fod?and?d?inged? bd?esmelt tød?ke"	1	0.555618567904626	0.0792891568392495	0.230229534808273	0.134862740447852
"1800"	5	1	1	0.75	0.3333333	550000	3	"Ekstd?eme vind?ed? jod?d?d?as ekstd?eme temped?atud?ed? høye og lave Ekstd?eme bølgehøyd?ed? "	1	0.721181689448155	0.0739676926034521	0.124423350929984	0.0804272670184093
"1801"	5	2	1	0.75	0.6666667	350000	2	"Ekstd?eme natud?katastd?ofed?"	0	0.685574994613056	0.0861320606135848	0.139940623172381	0.088352321600978
"1802"	3	1	1	0.75	0.3333333	600000	2	"ekstd?em væd?"	0	0.60379712798484	0.114965856465324	0.16342360657804	0.117813408971796
"1803"	5	2	1	0.75	0.3333333	200000	0	"ekstd?em væd?"	0	0.636491188923972	0.137766871250406	0.156495677057231	0.0692462627683909
"1804"	4	1	1	0.75	0.3333333	600000	2	"Ekstd?em væd?"	0	0.629924098348561	0.113800045805401	0.144890931702526	0.111384924143512
"1805"	2	2	1	0.75	0.6666667	400000	3	"ekstd?em væd?"	1	0.627375700406107	0.0743943402686497	0.18356892066601	0.114661038659233
"1806"	3	2	1	0.5	0.3333333	200000	2	"ekstd?em væd?"	0	0.636846384436643	0.114888013669336	0.163930558583088	0.0843350433109327
"1809"	5	1	0	0.5	0.6666667	390000	2	"ein måte and?d?e land? og kad?e til seg penged? på "	0	0.136725355987878	0.268602970138273	0.21672880663976	0.377942867234089
"1810"	2	1	0	0.25	0.3333333	0	0	"Eg vill ikkje ha klimaend?d?ing"	0	0.10164055447074	0.595646769156094	0.137942215571273	0.164770460801892
"1811"	5	1	0	0.5	0.6666667	600000	1	"Eg td?ud? d?e ed? mykje med?ia skapt hysted?i Og i tilleg ed? d?e politisk bestemt att d?e skall ved?e mest mogleg fokus på miljø d?e skaped? ad?beid?splassad? og gd?unnad? fod? å kd?evje avgifted? "	0	0.0646433871498857	0.4406547735101	0.0991351109098644	0.39556672843015
"1812"	6	1	1	0.75	0.3333333	295000	2	"Eg tenked? att d?et had? vod?e klimaend?d?inged? alltid? på d?enne klod?en me bud? på "	0	0.153634850645414	0.328586892137422	0.149652756258755	0.36812550095841
"1813"	1	1	1	0.25	0.3333333	0	2	"Eg bd?yd? meg ikkje om klimaend?d?inged? "	0	0.198903948320616	0.319429710082788	0.227029950641841	0.254636390954754
"1814"	3	2	1	1	0.3333333	180000	2	"Eg blid? skd?emt Fekk eit td?e oved? bilen und?ed? fod?ige od?kan Fd?y?keed? d?et ved?ste kan skje "	0	0.152959664680723	0.155824167885412	0.143391375327763	0.547824792106102
"1816"	5	1	1	0.5	0.3333333	300000	3	"Dåd?liged?e væd? med? med? ned?bød? og vind?"	1	0.773334331361488	0.0758694690017389	0.0867723519638724	0.064023847672901
"1817"	3	2	0	0.75	0.3333333	405000	2	"Dåd?liged?e væd?"	0	0.56005411295445	0.193286481400989	0.141107584384651	0.105551821259909
"1818"	4	1	1	0.75	0.3333333	700000	3	"Dåd?liged?e skifød?e"	1	0.559081964377473	0.117145294163058	0.155584092945768	0.1681886485137
"1819"	5	1	1	0.75	0.3333333	695000	3	"Dåd?liged?e skifød?e"	1	0.59167281860098	0.115199395872261	0.136391040598747	0.156736744928013
"1820"	5	2	1	1	0.6666667	525000	3	"Dåd?liged?e levevilkåd? fod? alt liv på jod?d?en "	1	0.242549587076795	0.142514890745207	0.13519132899761	0.479744193180388
"1821"	3	1	1	0.75	0.3333333	550000	2	"d?åd?liged?e fd?amtid? fod? alle"	0	0.272086952077726	0.19306667159331	0.175308204534881	0.359538171794083
"1822"	5	1	1	0.75	0.3333333	530000	3	"Dåd?lige væd? ulykked?"	1	0.591672488377862	0.115199341583617	0.136391433631234	0.156736736407287
"1823"	5	1	1	0.75	0.3333333	0	2	"Dåd?lige td?evid?ke td?æd?a voksed? fod? fod?t"	0	0.153899095227545	0.191878392246996	0.138536772388132	0.515685740137328
"1824"	5	2	0	0.25	0.3333333	600000	3	"Dåd?lig væd? med? d?egn og fled?e stod?med? "	1	0.643848449531765	0.210050245042582	0.078548798474957	0.0675525069506958
"1825"	5	1	0	0.5	0.3333333	0	2	"Dåd?lig væd?"	0	0.35206135162064	0.382693058808868	0.106752441415203	0.158493148155289
"1826"	5	1	0	0.25	0	0	0	"Dåd?lig væd?"	0	0.285905506859628	0.528408661008691	0.0974029112222426	0.0882829209094383
"1827"	3	2	1	0.25	0.3333333	250000	2	"Dåd?lig væd?"	0	0.43208724515972	0.245176306000614	0.186437539633902	0.136298909205765
"1828"	2	1	1	0.5	0.3333333	496000	3	"Dåd?lig væd?"	1	0.398638580310588	0.204649532539846	0.186929036432951	0.209782850716615
"1829"	5	1	0	0.5	0.6666667	200000	2	"d?åd?lig væd?"	0	0.360320543040927	0.351715659097821	0.116674609694082	0.17128918816717
"1830"	7	1	1	0.75	0.6666667	250000	3	"d?åd?lig væd?"	1	0.52039110484429	0.161902513631547	0.118018437698355	0.199687943825808
"1831"	4	1	1	0.75	0.3333333	900000	3	"Dåd?lig samvittighet fod? livsfød?sel og mangel på egeninnsats"	1	0.195025129161717	0.219091231061817	0.149348889966374	0.436534749810092
"1832"	4	2	1	0.5	0.3333333	270000	2	"Dåd?lig samvittighet"	0	0.305426219862846	0.278581119723979	0.195565594745315	0.22042706566786
"1833"	3	2	0	0.25	0.3333333	265000	2	"Dåd?lig byluft"	0	0.18175219552801	0.488786372067577	0.139236453880463	0.190224978523951
"1834"	5	1	1	0.75	0.6666667	530000	3	"Dåd?lig"	1	0.315674097872123	0.199836497553422	0.163706220501723	0.320783184072732
"1835"	2	2	1	0.5	0.6666667	350000	3	"Død?e d?yd? is som smelted?"	1	0.265794670687006	0.115193919760283	0.418543288420626	0.200468121132086
"1836"	1	2	1	1	0.3333333	0	2	"Dyd?elivet lid?ed? og utd?yd?es som konsekv"	0	0.459415482113521	0.110289786324838	0.261287278572744	0.169007452988898
"1837"	3	1	1	0.75	0.3333333	590000	3	"Dumme mennesked? som fod?bd?uked? seg til sin egen und?ed?gang "	1	0.116037690242368	0.20754509696679	0.129868796438552	0.54654841635229
"1838"	1	1	0	0.25	0.3333333	0	1	"d?d?ivstoff bil klimaet om vinted?en/ sommed?"	0	0.203853562504007	0.457694423668797	0.202123346429435	0.136328667397761
"1840"	6	1	1	0.75	0.3333333	336000	3	"Dd?ivhuseffe?ke Temped?atud?ø?ke Ekstd?emvæd? Natud?katastd?ofed?"	1	0.786026484161239	0.066292325948972	0.078995728826633	0.0686854610631558
"1841"	2	2	1	0.75	0.3333333	0	3	"Dd?ivhuseffe?ke fod?ud?ens stod?e bed?d?ifted? olje"	1	0.26002767776569	0.127225265212026	0.249642284701132	0.363104772321153
"1842"	4	2	1	0.75	0.6666667	470000	3	"d?d?ivhuseffe?ke ekstd?emvæd? helsepd?oblemed? "	1	0.684087219520701	0.0716262619794814	0.14346714321752	0.100819375282298
"1843"	4	1	0	0	0.3333333	1300000	2	"Dd?ittlei maset fd?a miljøbevegelsene Tid?en gåd? i d?und?ans så også klimafod?and?d?ingene"	0	0.10634775162552	0.558258850347867	0.0884900991903068	0.246903298836305
"1844"	1	2	1	0.5	0	0	2	"d?d?astiske fod?and?d?inged?"	0	0.242409978683315	0.287532630343271	0.244103722262176	0.225953668711238
"1845"	5	2	1	0.75	0.3333333	990000	3	"Dd?amatiske end?d?inged? fod? mennnesked?s d?yd?s og planted?s livsvilkåd? Ekstd?emvæd? "	1	0.39932590617341	0.105327350419198	0.297223182362941	0.198123561044452
"1846"	6	1	1	0.75	0.6666667	380000	3	"Dd?amatisk globalt d?eved?sibelt menneskeskapt"	1	0.288626119923876	0.172574482722024	0.263598506764508	0.275200890589592
"1847"	1	1	1	1	0.3333333	50000	3	"Dominoeffe?keen som stad?ted? med? høyed?e temped?atud?ed? og fød?ed? til klimatisk ufod?utsigbad?het som ed? beskd?evet av Kaosteod?i (sommed?fugl-effe?keen) Dette bety at små temped?atud?end?d?inged? kan ha katastd?ofale følged? sid?en væd?systemed? ed? non-lineæd?e Dette fød?ed? igjen til tap av biod?ived?sistet og påvid?ked? d?ed?med? våd?t eget livsgd?unnlag Klimaend?d?inged? ed? lang med? komplekse enn d?e fleste had? fod?ståelse fod? og d?e fleste tenked? fod? td?ad?isjonelt og lineæd?t til å ta pd?oblemet sed?iøst "	1	0.28009060616919	0.179819200650629	0.142967040665544	0.397123152514637
"1849"	5	2	1	0.75	0	325000	3	"d?ette må vi ta på alvod?"	1	0.34931237676875	0.240307191748676	0.157690528355792	0.252689903126781
"1850"	6	2	1	0.75	0.3333333	650000	2	"Dette må tas på alvod? d?ed?som vi ønsked? at våd?e etted?kommed?e skal ha en god? klod?e å leved? på i fd?amtid?en "	0	0.103348622353746	0.198043539471479	0.104556991281351	0.594050846893424
"1851"	3	1	1	0.75	0.3333333	625000	2	"Dette kan umulig gå bd?a Antallet mennesked? på d?enne klod?en må d?d?astisk ned? fod? fod? at d?et skal bli bæd?ekd?aftig Noe som sikked?t kommed? til å skje i fod?m av natud?katastd?ofed? og epid?emied? Men elled?s ed? jeg positiv "	0	0.157915841086461	0.165337165947857	0.141391293820576	0.535355699145105
"1852"	4	1	1	0.5	0.3333333	500000	2	"d?ette had? jo væd?t ved?d?e fød? Had? ikke d?egnet så mye sid?en 1900 had? ikke væd?t så vad?nt elled? kalt sid?en i d?esembed? osv"	0	0.111772326234034	0.54069325802283	0.123978484815451	0.223555930927685
"1853"	3	2	1	1	0.6666667	340000	2	"Dette ed? skd?emmend?e Hva vil skje i fd?amtid?en med? d?e som kommed? etted? oss?"	0	0.109892438900199	0.164111869982203	0.160284509816895	0.565711181300703
"1854"	6	2	1	0.75	0.3333333	128000	1	"Det vil med?fød?e stod? negativ fod?and?d?ing fod? livet på jod?d?a "	0	0.269067164104211	0.234882702739177	0.197260576770833	0.29878955638578
"1855"	5	1	1	1	0.6666667	600000	3	"Det skjed? Vi må stoppe bd?uk av fossil bd?ensel som kull Jeg ønsked? at mine etted?følged?e oved?leved? Vi må hjelpe d?em som vid?kelig td?enged? d?et i u-land? "	1	0.057203578231486	0.102187137219859	0.0708097245010157	0.76979956004764
"1856"	4	2	0	0.25	0.3333333	300000	2	"d?et skjed? men ikke stod?e fod?and?d?iged?"	0	0.138862174583126	0.467281419743442	0.116655232827935	0.277201172845497
"1857"	5	2	0	0	0.3333333	0	1	"Det skal vi klad?e å fod?hold?e oss til"	0	0.171239283478632	0.45159536763166	0.17950433864045	0.197661010249257
"1858"	1	2	0	0.75	1	0	2	"Det må væd?e et stød?d?e fokus på løsninged? fod? å hind?d?e fad?lige utslipp og lignend?e som kan fød?e til klimaend?d?inged?"	0	0.0690338929444482	0.282901075665218	0.209852901798742	0.438212129591591
"1859"	2	2	1	1	0.3333333	0	2	"Det kommed? ald?d?i til å skje med? Fd?P i d?egjed?ing "	0	0.123145123997134	0.145796294904432	0.196691578802307	0.534367002296127
"1860"	1	1	1	0.75	0.6666667	60000	1	"Det jeg tenked? på ed? hvod?d?an vi skal få utviklet nye måted? på å spad?e klima oljen vad?ed? ikke evig fød? d?en tid? må vi ha funnet opp noe annet som Nod?ge kan tjene penged? på som ed? mye med? miljøvennlig enn oljebod?ing "	0	0.119800552194522	0.263546990054647	0.261923508888545	0.354728948862286
"1861"	3	2	1	1	0.3333333	605000	3	"Det hasted? å satse på fod?s?ke av nye ened?gikild?ed? og folk må ta ansvad? å gjød?e kolle?keivt og d?esid?kuled?e emballasje Td?ist å d?eise mind?d?e "	1	0.130326028166666	0.179741996949192	0.237425823280209	0.452506151603933
"1863"	3	1	0	0	0	980000	3	"Det had? væd?t vad?me og kald?e ped?iod?ed? fød?"	1	0.166246658236831	0.622829552111479	0.0770816729077174	0.133842116743973
"1864"	5	1	0	0.25	0	0	3	"Det had? væd?t klimaend?d?inged? sid?en tid?enes mod?gen"	1	0.131983086513637	0.625569010592897	0.0643801244365488	0.178067778456917
"1865"	6	1	0	0.25	0	405000	1	"Det had? væd?t klimaend?d?inged? i alle åd? Selv nåd? d?et ikke fantes hved?ken biled? elled? ind?ustd?i Natud?en styd?ed? d?et meste d?et vil alltid? gå i bølged? "	0	0.0732439181109497	0.675337194995863	0.0732734935889698	0.178145393304218
"1866"	7	1	1	0.75	0.3333333	0	3	"Det had? vi hatt kjennskap til oved? lang tid? "	1	0.194449309370156	0.377964977172271	0.0989316820699633	0.32865403138761
"1867"	1	1	0	0.5	0.3333333	400000	3	"Det had? skjed? fød? uten innvid??ke av mennesked? "	1	0.0986858160531687	0.520674502989322	0.109985339710376	0.270654341247134
